CERV ITAIPAVA PILSEN LT 269ML;R$ 3,50;ITA LUCAS LTDA;COSME FERREIRA, NRO 357, ALEIXO, MANAUS-AM, CEP 69083-000
CERV ITAIPAVA PILSEN LN 250ML;R$ 3,50;POSTO SAO FRANCISCO;AV AUTAZ MIRIM, NRO 1000, JORGE TEIXEIRA, MANAUS-AM, CEP 69085-000
CERV ITAIPAVA PILSEN LT 350ML;R$ 3,50;VDL RECIFE;AV RECIFE, NRO 200, FLORES, MANAUS-AM, CEP 69050-030
CERVEJA ITAIPAVA PILSEN LATA 350ML;R$ 3,50;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA 350ML LATA;R$ 3,50;LOJAS AMPM;VALERIO BOTELHO DE ANDRADE, NRO 284, SAO FRANCISCO, LOJA 02, MANAUS-AM, CEP 69079-260
CERV ITAIPAVA LN 250ML;R$ 3,50;POSTO SAO LUCAS;RODRIGO OTAVIO, NRO 20, COROADO, MANAUS-AM, CEP 69080-005
CERVEJA ITAIPAVA PILSEN LATA 350ML;R$ 3,50;VITALLI ATACADO;AV. TORQUATO TAPAJOS, NRO 053, FLORES, MANAUS-AM, CEP 69050-830
CERVEJA ITAIPAVA PILSEN 269ML;R$ 3,50;LOJAS AMPM;VALERIO BOTELHO DE ANDRADE, NRO 284, SAO FRANCISCO, LOJA 02, MANAUS-AM, CEP 69079-260
CERV ITAIPAVA PILSEN LT 350ML;R$ 3,50;ILHA GELADA SEIXAS;AV TORQUATO TAPAJOS, NRO 018, NOVO ISRAEL, MANAUS-AM, CEP 69000-000
CERVEJA ITAIPAVA PILSEN LATA 2;R$ 3,50;POSTO MORADA DO SOL;AV ANDRE ARAUJO, NRO 2893, ALEIXO, MANAUS-AM, CEP 69060-000
CERV ITAIPAVA PILSEN LT 269ML;R$ 3,50;POSTO SAO LUCAS;RODRIGO OTAVIO, NRO 20, COROADO, MANAUS-AM, CEP 69080-005
CERVEJA ITAIPAVA PILSEN 355ML LN;R$ 3,59;LOJA 32 HIPER ALEIXO;AV COSME FERREIRA, NRO 2540, COROADO, MANAUS-AM, CEP 69082-230
CERVEJA ITAIPAVA LONG NE 355ML 0% ALCOOL;R$ 3,69;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
CERVEJA ITAIPAVA PILSEN LT 350;R$ 3,75;POSTO NOSSA SENHORA;AV GRANDE CIRCULAR, NRO 189, JORGE TEXEIRA, MANAUS-AM, CEP 69087-000
CERV ITAIPAVA PREMIUM LT 269ML;R$ 3,75;VDL ALEIXO;AV COSME E FERREIRA, NRO 6039, ALEIXO, KM 05, MANAUS-AM, CEP 69083-000
CERVEJA ITAIPAVA PREMIUM LN 355ML;R$ 3,75;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
CERV ITAIPAVA LT 355ML;R$ 3,75;POSTO JAPIIM;AV. RODRIGO OTAVIO, NRO 4229, JAPIIM, MANAUS-AM, CEP 69077-000
CERVEJA ITAIPAVA PILSEN 0% ALCOOL;R$ 3,75;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
CERVEJA ITAIPAVA MALZBIER 350ML LT;R$ 3,79;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
CERV ITAIPAVA PREMIU;R$ 3,79;SUPERATACADO NOVA ERA;AV. TORQUATO TAPAJOS, NRO 2871, DA PAZ, MANAUS-AM, CEP 69048-010
MALZB ITAIPAVA 355ML;R$ 3,85;Loja 122 - Manaus;AV AUTAZ MIRIM, NRO 8755, NOVO ALEIXO, MANAUS-AM, CEP 69099-045
CERVEJA ITAIPAVA PILSEN LATA 350ML;R$ 3,99;Rio - XVIII;RUA:MARGARIDA,N.04 Q.40-A - CONJ.:NOVA CIDADE, NRO 004, NOVA CIDADE, MANAUS-AM, CEP 69097-305
CERVEJA ITAIPAVA LONG NECK PREMIUM 355ML;R$ 3,99;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
CERVEJA ITAIPAVA PILSEN 300ML;R$ 3,99;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
CERVEJA ITAIPAVA LONG NECK 355ML;R$ 3,99;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
CERVEJA ITAIPAVA PREMIUM 355ML LN;R$ 3,99;LOJA 02 SUPER SAO JOSE;ALD COSME FERREIRA, NRO 4605, SAO JOSE, LJ 70, MANAUS-AM, CEP 69083-000
CERVEJA ITAIPAVA;R$ 4,00;REAL POUSADA;AV DOS OITIS, NRO 047, DISTRITO INDUSTRIAL, MANAUS-AM, CEP 69075-842
CERV. ITAIPAVA 00 ALCOOL 355ML;R$ 4,00;POSTO MANAUARA IV - GC;AV AUTAZ MIRIM, NRO 8744, JORGE TEIXEIRA, POSTO, MANAUS-AM, CEP 69088-245
CERVEJA ITAIPAVA PILSEN 300ML;R$ 4,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERV ITAIPAVA LT 350ML;R$ 4,00;AUTO POSTO BRASIL;AVGOVERNADORJOSELINDOSO, NRO 2560, PARQUEDEZDENOVEMBRO, MANAUS-AM, CEP 69054-285
CERV ITAIPAVA PILSEN LT 350ML;R$ 4,00;POSTO SAO FRANCISCO;AV AUTAZ MIRIM, NRO 1000, JORGE TEIXEIRA, MANAUS-AM, CEP 69085-000
CERV ITAIPAVA 269ML;R$ 4,00;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
CERVEJA ITAIPAVA PREMIUM LATA 269ML;R$ 4,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA PILSEN 250ML;R$ 4,00;LOJAS AMPM;VALERIO BOTELHO DE ANDRADE, NRO 284, SAO FRANCISCO, LOJA 02, MANAUS-AM, CEP 69079-260
CERV ITAIPAVA S ALC LT 350ML;R$ 4,00;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
CERVEJA ITAIPAVA 0,0% 355ML;R$ 4,00;VITALLI ATACADO;AV. TORQUATO TAPAJOS, NRO 053, FLORES, MANAUS-AM, CEP 69050-830
CERVEJA ITAIPAVA PIL;R$ 4,00;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
CERV ITAIPAVA  GARRAFA 355ML;R$ 4,00;COTAM DISTRITO;AV. BURITI, NRO 1569, DISTRITO, MANAUS-AM, CEP 69075-000
CERV ITAIPAVA LATA 350ML;R$ 4,00;NOSSO POSTO;AV MARQUES DE VILA REAL DA PRAIA GRANDE, NRO SN, FLORES, 1 QUADRA 3 LOTE 1, MANAUS-AM, CEP 69058-100
CERV ITAIPAVA PILSEN LN 250ML;R$ 4,00;AUTO POSTO RIACHAO;AV. MARGARITA, NRO 1147, CJ HAB NOVA CIDADE, MANAUS-AM, CEP 69094-770
CERVEJA ITAIPAVA PILSEN LT 350;R$ 4,00;POSTO MORADA DO SOL;AV ANDRE ARAUJO, NRO 2893, ALEIXO, MANAUS-AM, CEP 69060-000
CERVEJA ITAIPAVA MALZBIER 350ML LT;R$ 4,04;LOJA 22 HIPER NOVA CIDADE;AV MARAGARITA, NRO 1359, NOVA CIDADE, MANAUS-AM, CEP 69097-305
CERVEJA ITAIPAVA MALZBIER 355ML LN;R$ 4,09;LOJA 28 MAX TEIXEIRA;AVENIDA MAX TEXEIR, NRO 3676, CIDADE NOVA, CONJUNTO RESIDENCIAL CIDADE NOVA I, MANAUS-AM, CEP 69090-002
CERVEJA ITAIPAVA PILSEN LN 355ML;R$ 4,15;PEDRO NAGAWO DE SOBRAL ME;TRAV. ARHUR AZEVEDO, 16QD 7 LT 16, NRO 16, CIDADE NOVA, MANAUS-AM, CEP 69098-000
LONG NECK ITAIPAVA MALZBIER 35;R$ 4,45;SUPERMECADO CEZAR CIA LTDA;RUA 7B, NRO 001, SAO JOSE OPER., MANAUS-AM, CEP 69086-083
ITAIPAVA ZERO;R$ 4,49;SUPER JB;AVE BARAO DO RIO BRANCO, NRO 015, FLORES, MANAUS-AM, CEP 69058-581
CERVEJA ITAIPAVA PILSEN LONG 355ML;R$ 4,50;VITALLI ATACADO;AV. TORQUATO TAPAJOS, NRO 053, FLORES, MANAUS-AM, CEP 69050-830
CERV ITAIPAVA LT 350ML;R$ 4,50;ITA LUCAS LTDA;COSME FERREIRA, NRO 357, ALEIXO, MANAUS-AM, CEP 69083-000
CERVEJA ITAIPAVA 350ML PILSEN LATA;R$ 4,50;ESPETINHO DO SUZUKI;AVENIDA VISCONDE DE PORTO SEGURO, NRO 018, FLORES, LT.PQ 10, MANAUS-AM, CEP 69058-090
CERV ITAIPAVA ZERO ALCOOL 350M;R$ 4,50;VDL RAQUEL;RUA DONA RAQUEL DE SOUZA, NRO 039, PETROPOLIS, MANAUS-AM, CEP 69063-590
CERVEJA ITAIPAVA;R$ 4,50;POUSADA DIPLOMATA LTDA;RUA BARAO DO RIO BRANCO PARQUE DAS LARANJEIRAS, NRO 2, FLORES, MANAUS-AM, CEP 69058-581
CERV. ITAIPAVA PREMIUN 355ML L;R$ 4,50;POSTO MANAUARA IV - GC;AV AUTAZ MIRIM, NRO 8744, JORGE TEIXEIRA, POSTO, MANAUS-AM, CEP 69088-245
CERV. ITAIPAVA PILSEN LATA ZERO ALCOOL 350ML;R$ 4,50;Frigorifico Amazonas;RUA VASCO VASQUES, 1336, NRO 1336, PARQUE 10 DE NOVEMBRO, MANAUS-AM, CEP 69093-000
ITAIPAVA 0,0% ALCOOL;R$ 4,55;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
CERVEJA ITAIPAVA PREMIUM  VIDRO 355ML;R$ 4,59;ALIANCA SUPERMERCADO;RUA CASSIOPEIA, SANTO AGOSTINHO, MANAUS-AM, CEP 69036-600
CERVEJA ITAIPAVA MAIZBIER L.N. 355ML;R$ 4,60;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
CERVEJA ITAIPAVA PREMIUM L.N. 355ML;R$ 4,60;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
ITAIPAVA VD 300ML;R$ 4,65;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
CERVEJA ITAIPAVA MALZBIER LN 355ML;R$ 4,69;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
CERVEJA ITAIPAVA PREMIUM 355 ML LONG NECK UN;R$ 4,72;SUPERMERCADO VENEZA;AV TANCREDO NEVES, NRO 915, PARQUE 10, MANAUS-AM, CEP 69054-700
CERVEJA  ITAIPAVA GO DRAFT LN 355ML;R$ 4,75;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
CERV ITAIPAVA PREMIU;R$ 4,75;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
CERVEJA ITAIPAVA  PILSEN LATA 473ML;R$ 4,89;SUPERMERCADO VIDAL;AVENIDA FRANCISCO QUEIROZ, NRO 39, CIDADE NOVA, MANAUS-AM, CEP 69093-000
CERVEJA ITAIPAVA PILSEN 473ML;R$ 4,90;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
CERVEJA ITAIPAVA MALZBIER 355 ML;R$ 4,90;Frigorifico Amazonas;RUA VASCO VASQUES, 1336, NRO 1336, PARQUE 10 DE NOVEMBRO, MANAUS-AM, CEP 69093-000
CERVEJA ITAIPAVA GO DRAFT 355ML;R$ 4,99;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
CERVEJA ITAIPAVA PREMIUM GFA 600ML;R$ 4,99;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
CERVEJA ITAIPAVA PREMIUM 600ML LN;R$ 4,99;LOJA 01 HIPER PARAIBA;AV JORN. HUMBERTO C FILHO, NRO 1128, ADRIANOPOLIS, MANAUS-AM, CEP 69057-021
CERV ITAIPAVA MALXBIER 350ML;R$ 4,99;VDL RAQUEL;RUA DONA RAQUEL DE SOUZA, NRO 039, PETROPOLIS, MANAUS-AM, CEP 69063-590
CERVEJA ITAIPAVA 600;R$ 5,00;MINERVAL PEREIRA DE ABREU;RUA AMERICO VESPUCIO, NRO 058, FLORES, MANAUS-AM, CEP 69028-129
CERVEJA ITAIPAVA PILSEN 0% ALC;R$ 5,00;POSTO NOSSA SENHORA;AV GRANDE CIRCULAR, NRO 189, JORGE TEXEIRA, MANAUS-AM, CEP 69087-000
ITAIPAVA  LATA;R$ 5,00;SPLASH PIZZA;AVE EFIGENIO SALES, NRO 5000, ADRIANOPOLIS, MANAUS-AM, CEP 69057-050
CERV ITAIPAVA 355 ML;R$ 5,00;POSTO TURISMO II;AV DO TURISMO, NRO 109, PONTA NEGRA, MANAUS-AM, CEP 69037-005
CERV ITAIPAVA LONG NECK PILSEN;R$ 5,00;NOSSO POSTO;AV MARQUES DE VILA REAL DA PRAIA GRANDE, NRO SN, FLORES, 1 QUADRA 3 LOTE 1, MANAUS-AM, CEP 69058-100
CERVEJA ITAIPAVA LN 00 ALCOOL 355ML;R$ 5,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA PIL;R$ 5,00;ILHA GELADA TIMBIRAS;AV. TIMBIRAS, NRO 92, CIDADE NOVA II, LOJA C, MANAUS-AM, CEP 69094-000
CERVEJA ITAIPAVA PREMIUM LONG 355ML;R$ 5,00;VITALLI ATACADO;AV. TORQUATO TAPAJOS, NRO 053, FLORES, MANAUS-AM, CEP 69050-830
CERV ITAIPAVA LN 250ML;R$ 5,00;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
CERV ITAIPAVA MALZBIER 350ML;R$ 5,00;ILHA GELADA SEIXAS;AV TORQUATO TAPAJOS, NRO 018, NOVO ISRAEL, MANAUS-AM, CEP 69000-000
CERVEJA ITAIPAVA PILSEN LONG N;R$ 5,00;POSTO NOSSA SENHORA;AV GRANDE CIRCULAR, NRO 189, JORGE TEXEIRA, MANAUS-AM, CEP 69087-000
CERV ITAIPAVA LT 355ML;R$ 5,00;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
CERV ITAIPAVA MALZBIER LN 355M;R$ 5,00;VDL RECIFE;AV RECIFE, NRO 200, FLORES, MANAUS-AM, CEP 69050-030
COPO DE PLASTICO ITAIPAVA PROMOCAO;R$ 5,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERV ITAIPAVA PREMIUM LN 355ML;R$ 5,00;VDL RECIFE;AV RECIFE, NRO 200, FLORES, MANAUS-AM, CEP 69050-030
CERV ITAIPAVA PILSEN LN 355ML;R$ 5,00;VDL ALEIXO;AV COSME E FERREIRA, NRO 6039, ALEIXO, KM 05, MANAUS-AM, CEP 69083-000
ITAIPAVA 350;R$ 5,00;JOELMA MORAES VALE;AV ARQUITETO JOSE HENRIQUES B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, LOJA 2071 SHOPPING MANAUS VIA NORTE, MANAUS-AM, CEP 69093-149
CERV ITAIPAVA PREMIUM 355 ML;R$ 5,00;POSTO PARQUE DEZ;AV MANECA MARQUES, NRO 1902, PQ DEZ DE NOVEMBRO, CJ CASTELO BRANCO, MANAUS-AM, CEP 69055-021
CERV ITAIPAVA 300ML;R$ 5,00;POSTO PARQUE DEZ;AV MANECA MARQUES, NRO 1902, PQ DEZ DE NOVEMBRO, CJ CASTELO BRANCO, MANAUS-AM, CEP 69055-021
CERV ITAIPAVA PILSE;R$ 5,00;ILHA GELADA TIMBIRAS;AV. TIMBIRAS, NRO 92, CIDADE NOVA II, LOJA C, MANAUS-AM, CEP 69094-000
CERVEJA ITAIPAVA PILSEN LN 355ML;R$ 5,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA LATAO 473ML LT;R$ 5,09;LOJA 09 HIPER DB DISTRITO;AV RODRIGO OTAVIO, NRO 3810, JAPIIM, MANAUS-AM, CEP 69077-900
ITAIPAVA PREMIUM 335;R$ 5,25;SUPER JB;AVE BARAO DO RIO BRANCO, NRO 015, FLORES, MANAUS-AM, CEP 69058-581
CERVEJA ITAIPAVA PILSEN LT 473ML;R$ 5,50;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
CERV. ITAIPAVA GO DRAFT 355ML;R$ 5,50;POSTO MANAUARA IV - GC;AV AUTAZ MIRIM, NRO 8744, JORGE TEIXEIRA, POSTO, MANAUS-AM, CEP 69088-245
CERV ITAIPAVA PILSEN 300ML;R$ 5,50;VDL RAQUEL;RUA DONA RAQUEL DE SOUZA, NRO 039, PETROPOLIS, MANAUS-AM, CEP 69063-590
CERVEJA ITAIPAVA MALZBIER LN 355ML;R$ 5,50;TABERNAO;RUA FRANCISCO ARRUDA, NRO 301, COROADO, MANAUS-AM, CEP 69083-060
CERV ITAIPAVA LN 355ML;R$ 5,50;ITA LUCAS LTDA;COSME FERREIRA, NRO 357, ALEIXO, MANAUS-AM, CEP 69083-000
CERV ITAIPAVA LN 355ML;R$ 5,50;AUTO POSTO BRASIL;AVGOVERNADORJOSELINDOSO, NRO 2560, PARQUEDEZDENOVEMBRO, MANAUS-AM, CEP 69054-285
CERV ITAIPAVA PREMIUM 355 ML;R$ 5,50;IBK RENATO;RUA URAQUEMA, NRO 8, CIDADE NOVA 1, ETAPA 1, MANAUS-AM, CEP 69000-000
CERV ITAIPAVA PREM LN 355ML;R$ 5,50;POSTO JAPIIM;AV. RODRIGO OTAVIO, NRO 4229, JAPIIM, MANAUS-AM, CEP 69077-000
CERVEJA ITAIPAVA PREMIUM LN 35;R$ 5,50;POSTO NOSSA SENHORA;AV GRANDE CIRCULAR, NRO 189, JORGE TEXEIRA, MANAUS-AM, CEP 69087-000
CERV. ITAIPAVA PREMIUM GARRAFA 355ML;R$ 5,50;COTAM DISTRITO;AV. BURITI, NRO 1569, DISTRITO, MANAUS-AM, CEP 69075-000
CERV ITAIPAVA 0,0 ALCOOL LN 355ML;R$ 5,50;ITA LUCAS LTDA;COSME FERREIRA, NRO 357, ALEIXO, MANAUS-AM, CEP 69083-000
CERVEJA ITAIPAVA PREMIUM LN 355ML;R$ 5,50;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA PILSEN 600ML CX24;R$ 6,00;MERCADINHO CKRI;TRV LAVRAS, NRO 6, CIDADE NOVA, QUADRA 12 CJ CANARANA, MANAUS-AM, CEP 69097-160
CERV ITAIPAVA GO DRAFT 355ML;R$ 6,00;POSTO SAO FRANCISCO;AV AUTAZ MIRIM, NRO 1000, JORGE TEIXEIRA, MANAUS-AM, CEP 69085-000
CERV ITAIPAVA 473 ML;R$ 6,00;POSTO PARQUE DEZ;AV MANECA MARQUES, NRO 1902, PQ DEZ DE NOVEMBRO, CJ CASTELO BRANCO, MANAUS-AM, CEP 69055-021
CERV ITAIPAVA LT 473ML;R$ 6,00;AUTO POSTO RIACHAO;AV. MARGARITA, NRO 1147, CJ HAB NOVA CIDADE, MANAUS-AM, CEP 69094-770
CERV ITAIPAVA PREMIUM LONG NEC;R$ 6,00;NOSSO POSTO;AV MARQUES DE VILA REAL DA PRAIA GRANDE, NRO SN, FLORES, 1 QUADRA 3 LOTE 1, MANAUS-AM, CEP 69058-100
CERVEJA ITAIPAVA 269 ML;R$ 6,00;COBRA'S MOTEL;AVENIDA DJALMA BATISTA, NRO 4500, CHAPADA, MANAUS-AM, CEP 69050-010
CERV ITAIPAVA PILSEN L/N 355ML;R$ 6,00;ILHA GELADA MAX;AV MAX TEIXEIRA, NRO 999, COL SANTO ANTON, MANAUS-AM, CEP 69093-770
CERV ITAIPAVA PREMIUM LN 355ML;R$ 6,00;AUTO POSTO RIACHAO;AV. MARGARITA, NRO 1147, CJ HAB NOVA CIDADE, MANAUS-AM, CEP 69094-770
CERV ITAIPAVA PILSEN LN 355ML;R$ 6,00;AUTO POSTO RIACHAO;AV. MARGARITA, NRO 1147, CJ HAB NOVA CIDADE, MANAUS-AM, CEP 69094-770
CERV ITAIPAVA MALZBIER ESC 355;R$ 6,00;POSTO TURISMO II;AV DO TURISMO, NRO 109, PONTA NEGRA, MANAUS-AM, CEP 69037-005
CERV ITAIPAVA GO DRAFT GF 355ML;R$ 6,00;ITA LUCAS LTDA;COSME FERREIRA, NRO 357, ALEIXO, MANAUS-AM, CEP 69083-000
CERV ITAIPAVA PREMIUM LN 355ML;R$ 6,00;POSTO SAO LUCAS;RODRIGO OTAVIO, NRO 20, COROADO, MANAUS-AM, CEP 69080-005
CERVEJA ITAIPAVA PILSEN LONG N;R$ 6,00;POSTO MORADA DO SOL;AV ANDRE ARAUJO, NRO 2893, ALEIXO, MANAUS-AM, CEP 69060-000
CERV ITAIPAVA 0,0 ALCOOL LN 355ML;R$ 6,00;POSTO SAO LUCAS;RODRIGO OTAVIO, NRO 20, COROADO, MANAUS-AM, CEP 69080-005
CERV. ITAIPAVA LATAO 473ML;R$ 6,00;ILHA GELADA SEIXAS;AV TORQUATO TAPAJOS, NRO 018, NOVO ISRAEL, MANAUS-AM, CEP 69000-000
CERVEJA ITAIPAVA PREMIUM LN 35;R$ 6,00;POSTO MORADA DO SOL;AV ANDRE ARAUJO, NRO 2893, ALEIXO, MANAUS-AM, CEP 69060-000
CERV ITAIPAVA GO DRAFT  600ML;R$ 6,45;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
CERV ITAIPAVA PREMIUM LN 355ML;R$ 6,50;POSTO SAO FRANCISCO;AV AUTAZ MIRIM, NRO 1000, JORGE TEIXEIRA, MANAUS-AM, CEP 69085-000
CERV ITAIPAVA 355ML LN;R$ 6,50;AUTO POSTO AMAZONAS;AVENIDA PROFESSOR NILTON LINS, NRO 1880, PARQUE DAS LARANJEIRAS, MANAUS-AM, CEP 69058-310
CERV ITAIPAVA LATA 473ML CX12;R$ 6,50;Rio - XVIII;RUA:MARGARIDA,N.04 Q.40-A - CONJ.:NOVA CIDADE, NRO 004, NOVA CIDADE, MANAUS-AM, CEP 69097-305
CERVEJA ITAIPAVA PILSEN 0% ALC;R$ 6,50;POSTO MORADA DO SOL;AV ANDRE ARAUJO, NRO 2893, ALEIXO, MANAUS-AM, CEP 69060-000
CERVEJA ITAIPAVA PREMIUM VD 600ML;R$ 6,60;SM Amazonas;AV. MARGARITA, NRO 001, NOVA CIDADE, QD 238 LOTE 1/3/10/12, MANAUS-AM, CEP 69097-305
ITAIPAVA PREMIUM LONG NECK;R$ 6,90;MATSURI SUSHI BAR;R KUMAMOTO, NRO 14, PARQUE 10 DE NOVEMBRO, JD ORIENTE, QD B, MANAUS-AM, CEP 69054-309
CERV ITAIPAVA LT 473ML;R$ 7,00;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
CERV ITAIPAVA PILSEN LN 355ML;R$ 7,00;Rio - XVIII;RUA:MARGARIDA,N.04 Q.40-A - CONJ.:NOVA CIDADE, NRO 004, NOVA CIDADE, MANAUS-AM, CEP 69097-305
CERV ITAIPAVA PREMIUM LN 355ML;R$ 7,00;ITA LUCAS LTDA;COSME FERREIRA, NRO 357, ALEIXO, MANAUS-AM, CEP 69083-000
CERV ITAIPAVA PILSEN 473ML;R$ 7,00;VDL ALEIXO;AV COSME E FERREIRA, NRO 6039, ALEIXO, KM 05, MANAUS-AM, CEP 69083-000
CERV ITAIPAVA LN 355ML;R$ 7,00;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
CERV ITAIPAVA PREMIUM LN 355ML;R$ 7,00;Rio - XVIII;RUA:MARGARIDA,N.04 Q.40-A - CONJ.:NOVA CIDADE, NRO 004, NOVA CIDADE, MANAUS-AM, CEP 69097-305
CERVEJA ITAIPAVA PREMIUM 355ML;R$ 7,00;LOJAS AMPM;VALERIO BOTELHO DE ANDRADE, NRO 284, SAO FRANCISCO, LOJA 02, MANAUS-AM, CEP 69079-260
CERVEJA ITAIPAVA PRE;R$ 7,00;ILHA GELADA TIMBIRAS;AV. TIMBIRAS, NRO 92, CIDADE NOVA II, LOJA C, MANAUS-AM, CEP 69094-000
CERVEJA ITAIPAVA GO DRAFT LN 355ML;R$ 7,00;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERVEJA ITAIPAVA 1LT;R$ 7,50;ADAO TOMAZ JUNIOR ME;RUA FORMOSA, NRO 061, PARQ DAS NACOES, MANAUS-AM, CEP 69028-120
CERV ITAIPAVA GO DRAFT GF 355ML;R$ 7,50;AUTO POSTO BRASIL;AVGOVERNADORJOSELINDOSO, NRO 2560, PARQUEDEZDENOVEMBRO, MANAUS-AM, CEP 69054-285
CERV ITAIPAVA GO DRA;R$ 7,75;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
CERV ITAIPAVA PREMIUM LN 355ML;R$ 7,80;AUTO POSTO BRASIL;AVGOVERNADORJOSELINDOSO, NRO 2560, PARQUEDEZDENOVEMBRO, MANAUS-AM, CEP 69054-285
CERVEJA ITAIPAVA PILSEN 600ML;R$ 7,99;BAR ITAIPAVA;AV. MAX TEIXEIRA, NRO 662, FLORES, LOJA A, MANAUS-AM, CEP 69093-770
CERV. ITAIPAVA PREMIUM 355ML;R$ 8,00;EXPRESSO;AV. MARIO YPIRANGA, NRO 3360, PARQUE 10, MANAUS-AM, CEP 69057-002
CERV. ITAIPAVA PILSEN 355ML;R$ 8,00;EXPRESSO;AV. MARIO YPIRANGA, NRO 3360, PARQUE 10, MANAUS-AM, CEP 69057-002
CERVEJA ITAIPAVA;R$ 8,00;Sushi Cidade Nova;AV MAX TEXEIRA, NRO 4000, CIDADE NOVA, EM FRENTE AO POSTO ATEM, MANAUS-AM, CEP 69090-002
