ACUCAR CRISTAL LESTE 1KG 2497;R$ 1,99;MERCEARIA SOUSA;R DOUTOR GALLO IBANEZ, NRO 008, TANCREDO NEVES, MANAUS-AM, CEP 69087-380
ACUCAR ITAMARATI;R$ 1,99;MANAUS;AV AUTAZ MIRIM, NRO 3330, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-005
ACUCAR CRISTAL LESTE 1KG;R$ 1,99;MERCADINHO JUMA 1;RUA JASMIM DE CAIEMA, NRO 26, NOVO ALEIXO, MANAUS-AM, CEP 69098-376
ACUCAR DOCE DIA;R$ 1,99;CASA DE CARNE COROADO 2;R PAULO LOPES, NRO 354, COROADO, MANAUS-AM, CEP 69080-340
ACUCAR DOCE DIA 1KG;R$ 1,99;FRIGORIFICO FAC;RUA ARICA, NRO 260, MAUAZINHO, MANAUS-AM
ACUCAR CRISTAL DOCE DIA 1KG;R$ 1,99;MERCADINHO JUMA 1;RUA JASMIM DE CAIEMA, NRO 26, NOVO ALEIXO, MANAUS-AM, CEP 69098-376
ACUCAR DOCE DIA;R$ 1,99;HC PAES,CARNES E ESTIVAS;RUA ITABORAI, NRO 054, CIDADE NOVA, MANAUS-AM, CEP 69099-200
ACUCAR DOCE DIA 1K [NAO CADASTRADO];R$ 1,99;SUPER AVENIDA;AV CONDE DE SAPUCAI, NRO 625, MUNDO NOVO, MANAUS-AM, CEP 69098-000
ACUCAR ITAMARATI 1KG;R$ 2,00;MERCADINHO SERVE BEM;RUA 18, NRO 003, SAO JOSE II, MANAUS-AM, CEP 69086-190
ACUCAR ITAMARATY 1KG;R$ 2,00;MERCADINHO LEAO DA PAZ;AV FRANCISCO QUEIROZ, NRO 128, COL SANTO ANTONIO, MANAUS-AM, CEP 69093-260
ACUCAR CRISTAL ACUCALESTE 1KG.;R$ 2,00;MERCANTIL AM;RUA RIO AJARANI, NRO 001, ARMANDO MENDES, QD 25, MANAUS-AM, CEP 69089-120
ACUCAR CRISTAL 1KG;R$ 2,00;MERCADINHO VERDAO;RUA SANTA MARIA DA PAZ, NRO 88, CIDADE NOVA, MANAUS-AM, CEP 69099-465
ACUCAR CRISTAL DOCE DIA 1 KG;R$ 2,00;MERCADINHO CANTO DO RANCHO;R. DONA RAQUEL SOUZA, NRO 236, PETROPOLIS, MANAUS-AM, CEP 69063-000
ACUCAR NOSSO DIA 1KG;R$ 2,00;MERCADINHO SHALOOM;RUA VITORIA, NRO 10, NOVO ISRAEL, MANAUS-AM, CEP 69093-411
ACUCAR DOCE DIA;R$ 2,00;MERCADINHO QUEIROZ;RUA TUPINIQUIM, NRO 3, CIDADE NOVA, FLORESTAL, MANAUS-AM, CEP 69093-056
ACUCAR ITAMARATI 1KG;R$ 2,00;MERCADINHO ADRIEL;RUA RIO VALPES, NRO 103, NOVO ALEIXO, MANAUS-AM
ACUCAR CRISTAL  DOCE DIA 1X1KG;R$ 2,00;CESTAS OTIMO;AV, DA FLORESTA, NRO 2478, TARUMA ACU, MANAUS-AM, CEP 69022-000
ACUCAR ITAMARATI 1KG 2332;R$ 2,00;MERCADINHO SANTOS;R PAULO LOPES, NRO 090, COROADO - II, MANAUS-AM, CEP 69080-340
ACUCAR CRISTAL DOCE DIA 1KG;R$ 2,00;MERCADINHO LEITE;AV SAMAUMA NR 2083, NRO 2083, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-132
ACUCAR CRISTAL ITAJA;R$ 2,00;MERCADINHO E ACOUGUE 2 AMIGOS;RUA DR RESENDE, NRO 064, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-280
ACUCAR DOCE DIA 1KG;R$ 2,00;SUPER NETO;AVENIDA ARICA, NRO 124, MAUAZINHO, MANAUS-AM, CEP 69075-410
ACUCAR LESTE;R$ 2,00;MERCEARIA JESUS ME DEU;RUA PAPUCAIA, NRO 215, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-035
ACUCAR CRISTAL DOCE DIA 1KG;R$ 2,00;MERCADINHO PONTO CERTO;R TAMBAU, NRO 348, CIDADE NOVA, MANAUS-AM, CEP 69090-704
ACUCAR DOCE DIA;R$ 2,00;MERCANTIL AM;RUA RIO AJARANI, NRO 001, ARMANDO MENDES, QD 25, MANAUS-AM, CEP 69089-120
ACUCAR DOCE DIA 1KG 1580;R$ 2,00;MERCADINHO PANORAMA;R DOUTOR DIDIA, NRO 186, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-160
ACUCAR ORIENTE 1KG;R$ 2,00;MERCADINHO JM;RUA OURO PRETO, NRO 518, COROADO II, MANAUS-AM, CEP 69080-430
ACUCAR ITAMARATI 1KG;R$ 2,00;SUPER NETO;AVENIDA ARICA, NRO 124, MAUAZINHO, MANAUS-AM, CEP 69075-410
ACUCAR 28;R$ 2,00;ARCA DE NOE COMERCIO E SERVICOS;RUA CORONEL FERREIRA DE ARAUJO, NRO 1902, PETROPOLIS, MANAUS-AM, CEP 69063-000
ACUCAR DOCE DIA 1KG;R$ 2,00;CASA DE CARNE FE EM DEUS;RUA NACIONAL, NRO 858, CIDADE DE DEUS, MANAUS-AM, CEP 69099-325
ACUCAR DOCE DIA 1KG;R$ 2,00;IALA COMERCIO DE PROD.ALI. E MAT ESC. E ESCRI LTDA - ME;RUA GENERAL CARNEIRO, NRO 536, SAO FRANCISCO[, MANAUS-AM, CEP 69079-020
ACUCAR UNIAO REFIN 1KG;R$ 2,00;Frigorifico Amazonas;RUA VASCO VASQUES, 1336, NRO 1336, PARQUE 10 DE NOVEMBRO, MANAUS-AM, CEP 69093-000
ACUCAR CRISTAL ITAJA 1KG;R$ 2,00;SUPER NETO;AVENIDA ARICA, NRO 124, MAUAZINHO, MANAUS-AM, CEP 69075-410
ACUCAR DOCE DIA 1KG;R$ 2,00;PANIFICADORA BARCELONA;RUA PROF. RAYMUNDA MAGALHAES, NRO 105, COROADO II, MANAUS-AM, CEP 69070-280
ACUCAR DOCE DIA 1KG;R$ 2,00;MERCADINHO SERVE BEM;RUA 18, NRO 003, SAO JOSE II, MANAUS-AM, CEP 69086-190
ACUCAR CRISTAL I7AJA 1KG;R$ 2,00;MERCEARIA DOIS CORACOES;RUA CORONEL PEDRO BARROS, NRO 409, COROADO 3, MANAUS-AM, CEP 69082-051
ACUCAR CRISTAL ITAMARATI 1KG;R$ 2,05;36 - MANAUS;AV. GEN. RODRIGO OTAVIO 900, NRO 1, BAIRRO JAPIIM, MANAUS-AM, CEP 69077-000
ACUCAR ITAMARATI 1KG;R$ 2,09;SM VITORIA;AVENIDA TORQUATO TAPAJO, NRO 5200, FLORES, MANAUS-AM, CEP 69058-860
ACUCAR MASCAVO VITORIA 200G;R$ 2,09;SM VITORIA;AVENIDA TORQUATO TAPAJO, NRO 5200, FLORES, MANAUS-AM, CEP 69058-860
ACUCAR CRISTAL DOCE DIA 1KG;R$ 2,09;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
ACUCAR ITAMARATI 1KG;R$ 2,10;ELIANE CAVALCANTE PINTO ME;BOM INTENTO, NRO 121, SAO JOSE OPERARIO, MANAUS-AM, CEP 69086-133
ACUCAR ITAMARATI;R$ 2,10;HC PAES,CARNES E ESTIVAS;RUA ITABORAI, NRO 054, CIDADE NOVA, MANAUS-AM, CEP 69099-200
ACUCAR DOCE  DIA 1KL;R$ 2,10;MERCADINHO PEREIRA;RUA ITAETE, NRO 138, AMAZONINO MENDES, MANAUS-AM, CEP 69099-230
ACUCAR CRISTAL ITAMARATI 1K [DIVERSOS];R$ 2,10;MERCADINHO AMAZONIA;RUA OURO PRETO, NRO 012, COROADO, MANAUS-AM, CEP 69080-430
ACUCAR ITAMARATI;R$ 2,10;MERCADINHO AGUIAR;ALD ESPERANCA, NRO 370, NOVO ALEIXO, MANAUS-AM, CEP 69099-039
ACUCAR ITAMARATI KG;R$ 2,10;MERCADINHO BOM PRECO;AV ARICA, NRO 014, MAUAZINHO, MANAUS-AM, CEP 69075-410
ACUCAR CRISTAL DOCE DIA;R$ 2,10;MINE MERCADO E ACOUGUE RODRIGUES;AVENIDA LIBERDADE, NRO 977, TERRA NOVA II, MANAUS-AM, CEP 69093-497
ACUCAR DOCE DIA;R$ 2,15;MERCADINHO PC;RUA RIO COARI, NRO 01, TERRA NOVA 3, MANAUS-AM, CEP 69000-000
ACUCAR ITAMARATI;R$ 2,15;MINE MERCADO E ACOUGUE RODRIGUES;AVENIDA LIBERDADE, NRO 977, TERRA NOVA II, MANAUS-AM, CEP 69093-497
ACUCAR CRISTAL 1KG DOCE DIA;R$ 2,15;MERCADINHO CRISTIANE;R CEL TABORDA DE MIRANDA, NRO 082, ALEIXO, MANAUS-AM, CEP 69094-270
ACUCAR UNIAO 1KG;R$ 2,15;AUXILIADORA COM. REPRESENTACOE;RUA PENETRACAO, NRO 046, MUTIRAO, MANAUS-AM, CEP 69000-000
ACUCAR CRISTAL NOSSO DIA 1 KG;R$ 2,15;MERCADINHO CRISTIANE;R CEL TABORDA DE MIRANDA, NRO 082, ALEIXO, MANAUS-AM, CEP 69094-270
ACUCAR DOCE DIA 1KG;R$ 2,15;MERCADINHO SHALOOM;RUA VITORIA, NRO 10, NOVO ISRAEL, MANAUS-AM, CEP 69093-411
ACUCAR ITAMARATI KG;R$ 2,15;J C DA S COSTA COMERCIO;RUA 11, NRO 035, SAO JOSE 1, MANAUS-AM, CEP 69086-120
ACUCAR CRISTAL ITAMARATI 1KG;R$ 2,15;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
ACUCAR CRISTAL ITAMARATI;R$ 2,19;BARATAO DA CARNE - HIP;RUA DOS ACAIZEIROS, NRO 1490, GILBERTO MESTRINHO, NAO INFORMADO, MANAUS-AM, CEP 69086-666
ACUCAR MIL CORES 80G;R$ 2,19;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
ACUCAR C MES CUC 1KG;R$ 2,19;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
ACUCAR - FARINLESTE 1KG;R$ 2,19;MERCADINHO JOAO DOURADO;RUA JOAO DOURADO, NRO 036, NOVO ALEIXO, QD F31 LT36, MANAUS-AM, CEP 69098-198
ACUCAR CRISTAL MARCA;R$ 2,19;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
ACUCAR CRIST ITAMAR;R$ 2,19;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
ACUCAR - DOCE DIA 1K;R$ 2,19;MERCADINHO JOAO DOURADO;RUA JOAO DOURADO, NRO 036, NOVO ALEIXO, QD F31 LT36, MANAUS-AM, CEP 69098-198
ACUCAR CRISTAL DOCE DIA 1 KG;R$ 2,20;PANIFICADORA E CONFEITARIA ROBSON;RUA CONSTELACAO DE TOURO, ALTOS, NRO 441, ALEIXO, MANAUS-AM, CEP 69060-110
ACUCAR CRISTAL IRAJA 1KG;R$ 2,20;SM Amazonas;AV. MARGARITA, NRO 001, NOVA CIDADE, QD 238 LOTE 1/3/10/12, MANAUS-AM, CEP 69097-305
ACUCAR DOCE DIA;R$ 2,20;MERCADINHO J SANTOS;RUA DOS COSMOS, NRO 001, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-140
ACUCAR CRISTAL DOCE DIA 1KG;R$ 2,20;PANIFICADORA CONDE LTDA - FILIAL 05;AV. PROFESSOR NILTON LINS, NRO 1591, FLORES, LOJA: 12, MANAUS-AM, CEP 69058-030
ACUCAR LESTE 1KG;R$ 2,20;MERCADINHO RAYSSA;RUA DOS MILIONARIOS, NRO 391, PETROPOLIS, SAO SEBASTIAO, MANAUS-AM, CEP 69067-500
ACUCAR LESTE 1KG;R$ 2,25;CASA DO TRIGO;RUA 143 Q. 309, NRO 005, CIDADE NOVA 2, NUCLEO 09, MANAUS-AM, CEP 69097-720
ACUCAR ITAMARATI 1KG;R$ 2,25;E.SERRA RODRIGUES;AV BURITI, NRO 091, COROADO III, MANAUS-AM, CEP 69000-000
ACUCAR ITAMARATI;R$ 2,25;PARAISO DA CARNE;RUA ITAETE, NRO 015, NOVO ALEIXO, MANAUS-AM, CEP 69099-000
ACUCAR LESTE 1KG . (ACUCARLESTE);R$ 2,25;MANAUARA COMERCIAL;AVE ALCEBIADES PEREIRA VASCONCELOS, NRO 137, CONJ. JOAO PAULO 2, NOVA CIDADE, MANAUS-AM, CEP 69017-070
ACUCAR CRISTAL ITAMARATI FDO 1X301 KG;R$ 2,25;CAMPEAO SUPERMERCADOS LTDA;RUA JOAO PAULO I, NRO 001, ALVORADA, MANAUS-AM, CEP 69043-000
ACUCAR DOCE DIA 1KG;R$ 2,25;F DAS C CARIOCA DE ALCANTARA;AV. NEPAL QD 63, NRO 012, NOVA CIDADE, MANAUS-AM, CEP 69097-315
ACUCAR CRISTAL ITAMARATI 1KG 7896433800019;R$ 2,25;MERCADINHO FORTALEZA;R NOVA OLINDA, NRO 002, JAPIIM, MANAUS-AM, CEP 69078-090
ACUCAR ITAMARATI KG;R$ 2,25;MERCADINHO MAGALHAES;RUA AREAL, NRO 073, TANCREDO NEVES, MANAUS-AM, CEP 69080-340
ACUCAR DOCE DIA 1KG;R$ 2,25;I S NOGUEIRA;AV. NEPAL, NRO 006, NOVA CIDADE, MANAUS-AM, CEP 69097-315
ACUCAR CRISL ITAMA;R$ 2,25;CAMPEAO SUPERMERCADOS LTDA;RUA JOAO PAULO I, NRO 001, ALVORADA, MANAUS-AM, CEP 69043-000
ACUCAR CRISTAL ITAMARATI 1 KG;R$ 2,25;MERCADINHO CANTO DO RANCHO;R. DONA RAQUEL SOUZA, NRO 236, PETROPOLIS, MANAUS-AM, CEP 69063-000
ACUCAR DOCE DIA 1KG;R$ 2,25;MERCADINHO CLEBER;RUA PROF. MANOEL BELEM, NRO 043, CIDADE NOVA, CONJ. MANOA, MANAUS-AM, CEP 69090-767
ACUCAR ITAMARATI 1K;R$ 2,25;SUPER JB;AVE BARAO DO RIO BRANCO, NRO 015, FLORES, MANAUS-AM, CEP 69058-581
AAUCAR CRYSTALLI [DIVERSOS];R$ 2,25;MERCADINHO S & VIEIRA;RUA RAYOL DOS SANTOS, NRO 047, CIDADE NOVA, MANAUS-AM, CEP 69089-210
ACUCAR CRISTAL DOCE DIA 1KG790922434073;R$ 2,25;CASA DE CARNE SOPHIA;AV. JORGE BIVAQUA, NRO 024, JAPIIM, MANAUS-AM, CEP 69078-100
ACUCAR DOCE DIA 1KG;R$ 2,25;A L FRIOS;RUA DAS PEROLAS, NRO 587, TANCREDO NEVES, MANAUS-AM, CEP 69087-054
ACUCAR CRISTAL 1KG;R$ 2,25;A L FRIOS;RUA DAS PEROLAS, NRO 587, TANCREDO NEVES, MANAUS-AM, CEP 69087-054
ACUCAR ITAMARATI 1KG;R$ 2,25;MERCANTIL 3 IRMAOS;RUA GABRIEL GONCALVES, NRO 50, ALEIXO, MANAUS-AM, CEP 69060-010
ACUCAR CRISTAL ITAMA;R$ 2,25;MERCANTIL GERUSA;RUA 30, NRO 012, CIDADE NOVA II, MANAUS-AM, CEP 69094-300
ACUCAR ITAMARATI 1KG;R$ 2,25;MERCADINHO POPULAR;AV. ARICA, NRO 128, MAUAZINHO, MANAUS-AM, CEP 69047-010
ACUCAR DOCE DIA 1KG;R$ 2,25;CASA DE CARNE;AV. COSME FERREIRA, NRO 6110, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-425
ACUCAR DOCE DIA KG;R$ 2,25;MERCADINHO ADAO EVA;RUA PROFESSORA RAIMUNDA MAGALHAES, NRO 103, COROADO II, MANAUS-AM, CEP 69080-271
ACUCAR CRISTAL ITAMARATI 1KG;R$ 2,25;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
ACUCAR ITAMARATI 1KG;R$ 2,25;MERCADINHO SAO JOAO;RUA RIO TAPAJOS , 77, NRO 77, COLONIA TERRA NOVA, MANAUS-AM, CEP 69093-463
ACUCAR DOCE DIA 1KG;R$ 2,25;PANIFICADORA OLIVEIRA;RUA 232 QD 411 (NUC 21), NRO 011, CIDADE NOVA V, MANAUS-AM, CEP 69096-770
ACUCAR DOCE DIA;R$ 2,25;MERCEARIA PRIMAVERA;R SOBRINHO MARANHAO, NRO 225, SAO FRANCISCO, MANAUS-AM, CEP 69063-050
ACUCAR DOCE DIA 1 KG;R$ 2,25;MERCADINHO JOELMA;RUA DANILO CORREA, NRO 01, PETROPOLIS, MANAUS-AM, CEP 69063-400
ACUCAR DOCE DIA 80;R$ 2,25;NEGUINHO BOM PAES E CONFEITARIA;R IGARACU, NRO 048, NOVO ALEIXO, MANAUS-AM, CEP 69099-120
ACUCAR ITAMARATI 1KG;R$ 2,25;MERCADINHO BOAS NOVAS;RUA GUAJURU, NRO 165, CIDADE NOVA, MANAUS-AM, CEP 69090-326
AAUCAR CRISTAL DOCE DIA [DIVERSOS];R$ 2,25;MERCADINHO S & VIEIRA;RUA RAYOL DOS SANTOS, NRO 047, CIDADE NOVA, MANAUS-AM, CEP 69089-210
ACUCAR CRISTAL ITAJA 1KG;R$ 2,25;FRIGORIFICO AMAZONAS;RUA RIO CARAUARI , 100, NRO 100, SAO JOSE OPERARIO, MANAUS-AM, CEP 69086-001
ACUCAR DOCE DIA 1KG;R$ 2,29;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
ACUCAR CRISTAL DOCE DIA 1KG;R$ 2,29;SUPERMERCADO ECONOMIA;RUA GURUPI, NRO 2323, REDENCAO, MANAUS-AM, CEP 69047-010
ACUCAR ITAMARATI KG;R$ 2,30;MERCADINHO PARANA;RUA WALTER REIS, NRO 1537, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-732
ACUCAR CRISTAL ACUCARLESTE;R$ 2,30;JOSE ARTEIRO CARVALHO MERCEARIA:63726673000143;RUA I QUADRA 23, NRO 2, ARMANDO MENDES, MANAUS-AM, CEP 69085-130
ACUCAR CRISTAL PREMI;R$ 2,30;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
ACUCAR DOCE DIA 1KG;R$ 2,35;SUPERMERCADO LEITE E MEL;AV. FABIO LUCENA, NRO 1460, JAPIIM, MANAUS-AM, CEP 69077-000
ACUCAR REFINADO BRANCURA 1KG;R$ 2,39;LOJA 32 HIPER ALEIXO;AV COSME FERREIRA, NRO 2540, COROADO, MANAUS-AM, CEP 69082-230
ACUCAR GRAN DOCE DIA 1K;R$ 2,39;LOJA 09 HIPER DB DISTRITO;AV RODRIGO OTAVIO, NRO 3810, JAPIIM, MANAUS-AM, CEP 69077-900
COCO RALADO SOCOCO SEM ACUCAR;R$ 2,40;CASA DE CARNE OTAVIO;RUA SAO EUSEBIO, NRO 219, TERRA NOVA, MANAUS-AM, CEP 69093-820
ACUCAR ITAMARATI 1KG;R$ 2,40;SERVE LAR;TRAVESSA ARAPOTI, NRO 168, CONJUNTO MANOA, MANAUS-AM, CEP 69090-783
ACUCAR ITAMARATI 1KG;R$ 2,40;I S NOGUEIRA;AV. NEPAL, NRO 006, NOVA CIDADE, MANAUS-AM, CEP 69097-315
ACUCAR ITAMARATI 1KG;R$ 2,40;IALA COMERCIO DE PROD.ALI. E MAT ESC. E ESCRI LTDA - ME;RUA GENERAL CARNEIRO, NRO 536, SAO FRANCISCO[, MANAUS-AM, CEP 69079-020
ACUCAR REFINADO ITAMARATY 1KG;R$ 2,45;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
ACUCAR CRISTAL ITAMARATI 1KG;R$ 2,45;ARENA;RUA SATIRO DIAS, NRO 400, SAO FRANCISCO, MANAUS-AM, CEP 69079-060
ACUCAR ITAMARATI 1KG;R$ 2,45;PANIFICADORA OLIVEIRA;RUA 232 QD 411 (NUC 21), NRO 011, CIDADE NOVA V, MANAUS-AM, CEP 69096-770
ACUCAR ITAMARATI 1KG;R$ 2,49;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
ACUCAR/ITAMARATI/1KG;R$ 2,49;MERCADINHO E ACOUGUE SAO JOSE;RUA JANAUACA, NRO 77, SAO JOSE OPERARIO, MANAUS-AM, CEP 69085-240
ACUCAR ITAMARATI 1KG;R$ 2,50;MARTA SOLANGE SIMOES DA MOTA;RUA AMERICO ALVAREZ, NRO 215, JAPIIM, MANAUS-AM, CEP 69078-560
ACUCAR CRISTAL DOCE DIA 1 KG;R$ 2,50;MERCADINHO POPULAR;RUA ADELINO COSTA CJ RIBEIRO JUNIOR, NRO 26, NOVA CIDADE, MANAUS-AM, CEP 69095-560
ACUCAR CRISTAL ITAMARATI 1 KG;R$ 2,50;MERCADINHO POPULAR;RUA ADELINO COSTA CJ RIBEIRO JUNIOR, NRO 26, NOVA CIDADE, MANAUS-AM, CEP 69095-560
ACUCAR ITAMARATI 040001;R$ 2,50;MERCADINHO TIO LUIZ;R FRANCISCA MENDES, NRO 901, CIDADE DE DEUS, MANAUS-AM, CEP 69099-340
ACUCAR CRISTAL ESP 30X01KG;R$ 2,50;panificadora fruta pao;TRAV. 03 NRO 16 LJ. 06/07 CONJ. ICA PAR, NRO 003, ADRIANOPOLIS, MANAUS-AM, CEP 69053-590
ACUCAR ITAMARATI 1KG;R$ 2,50;SUPERMERCADO LEITE E MEL;AV. FABIO LUCENA, NRO 1460, JAPIIM, MANAUS-AM, CEP 69077-000
ACUCAR ITAMARATI;R$ 2,50;COMERCIAL SORRISO;RUA. CELSO MACHADO, NRO 013, FLORES, MANAUS-AM, CEP 69028-320
HYDRO LIMAO ZERO ACUCAR 510ML;R$ 2,50;SUPERMERCADO LEITE E MEL;AV. FABIO LUCENA, NRO 1460, JAPIIM, MANAUS-AM, CEP 69077-000
AGUA HYDRO LIMAO ZERO ACUCAR 450ML;R$ 2,50;MERCADINHO BAIMA;RUA DON JOAO VI, NRO 027, PARQUE DEZ, MANAUS-AM, CEP 69054-000
ACUCAR DOCE DIA;R$ 2,50;PANIFICADORA E CONFEITARIA MULTIPAO;AV NOEL NUTELS, NRO 1360, CIDADE NOVA, MANAUS-AM, CEP 69095-000
ACUCAR CRISTAL 1KG CBM;R$ 2,50;36 - MANAUS;AV. GEN. RODRIGO OTAVIO 900, NRO 1, BAIRRO JAPIIM, MANAUS-AM, CEP 69077-000
ACUCAR ITAMARATI 1KG;R$ 2,50;MERCEARIA PRIMAVERA;R SOBRINHO MARANHAO, NRO 225, SAO FRANCISCO, MANAUS-AM, CEP 69063-050
ACUCAR NOSSO DIA 1KG;R$ 2,50;VITALLI ATACADO;AV. TORQUATO TAPAJOS, NRO 053, FLORES, MANAUS-AM, CEP 69050-830
COCA ZERO-ACUCAR LAT;R$ 2,50;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
ACUCAR DOCE DIA 1KG;R$ 2,50;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
ACUCAR DOCE DIA CRISTAL 1KG;R$ 2,50;ILHA GELADA MAX;AV MAX TEIXEIRA, NRO 999, COL SANTO ANTON, MANAUS-AM, CEP 69093-770
ACUCAR CRISTAL 1KG;R$ 2,50;MINERVAL PEREIRA DE ABREU;RUA AMERICO VESPUCIO, NRO 058, FLORES, MANAUS-AM, CEP 69028-129
ACUCAR ITAMARATI 1KG . (ITAMARATI);R$ 2,50;MANAUARA COMERCIAL;AVE ALCEBIADES PEREIRA VASCONCELOS, NRO 137, CONJ. JOAO PAULO 2, NOVA CIDADE, MANAUS-AM, CEP 69017-070
ACUCAR ITAMARATI 1KG;R$ 2,51;DROGARIAS NAZARE;AV AUTAZ MIRIM, NRO 062, SAO JOSE, TERREO, MANAUS-AM, CEP 69085-000
ACUCAR ITAMARATI 1KG . (DIVERSAS);R$ 2,55;SUPERMERCADO MATCHOU;RUA JOAO CAMARA, NRO 027, NOVO ALEIXO, QUADRA E 32 LOTE 26/27, MANAUS-AM, CEP 69098-165
ACUCAR COLORIDO MIL CORES AZUL 80GR;R$ 2,55;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
ACUCAR COLORIDO MIL CORES BCO 80GR;R$ 2,55;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
ACUCAR COLORIDO MIL CORES ROSA 80GR;R$ 2,55;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
ACUCAR COLORIDO MIL CORES AMARELO 80GR;R$ 2,55;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
ACUCAR ACUCARLESTE;R$ 2,59;CASA DE CARNE;AV. COSME FERREIRA, NRO 6110, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-425
ACUCAR CRISTAL UNIAO 1KG;R$ 2,59;FRIOTRANS CAMAPUA;AVENIDA CAMAPU?, NRO 2239, CIDADE DE DEUS, NAO INFORMADO, MANAUS-AM, CEP 69097-720
ACUCAR CRISTAL 1KG ITAMARATI;R$ 2,59;CASA DE CARNE OTAVIO;RUA SAO EUSEBIO, NRO 219, TERRA NOVA, MANAUS-AM, CEP 69093-820
ACUCAR ITAMARATI 1KG;R$ 2,60;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
ACUCAR CRISTAL NOSSO DIA;R$ 2,60;VAREJAO DA ECONOMIA;R DO COMERCIO, NRO 012, PARQUE DEZ, LETRA A, MANAUS-AM, CEP 69055-000
ACUCAR CRISTAL ITAMARATI 1KG;R$ 2,75;PEDRO NAGAWO DE SOBRAL ME;TRAV. ARHUR AZEVEDO, 16QD 7 LT 16, NRO 16, CIDADE NOVA, MANAUS-AM, CEP 69098-000
ACUCAR CRISTAL ITAMARATY 1 KG;R$ 2,75;PANIFICADORA TROPICAL;RUA BENJAMIN CONSTANT, NRO 184, PETROPOLIS, MANAUS-AM, CEP 69063-010
ACUCAR ITAMARATI CRISTAL 1KG;R$ 2,75;TABERNAO;RUA FRANCISCO ARRUDA, NRO 301, COROADO, MANAUS-AM, CEP 69083-060
ACUCAR DOCE DIA 1KG;R$ 2,75;F J TEIXEIRA LIMA;RUA DA PAZ, NRO 27, MAUAZINHO, MANAUS-AM, CEP 69075-410
DOCE BANANINHA PARAIBUNA 36 G C/ ACUCAR UN;R$ 2,77;SUPERMERCADO VENEZA;AV TANCREDO NEVES, NRO 915, PARQUE 10, MANAUS-AM, CEP 69054-700
ACUCAR CRISTAL ITAMARATI 1KG;R$ 2,79;MERCADINHO JUMA 1;RUA JASMIM DE CAIEMA, NRO 26, NOVO ALEIXO, MANAUS-AM, CEP 69098-376
ACUCAR DOCE DIA 1KG;R$ 2,90;PANIFICADORA REAL SABOR;RUA DORVAL, NRO 41, CIDADE NOVA, MANAUS-AM, CEP 69097-154
